CheckpointID,SimulationID,Zone,Date,Year,Month,Day,StageName,Stage,Rain,Radn,MaxT,MinT,Yieldkgha,FracGrowthRate,NutrientStress,TempStress,WaterStress,Soybean.IsAlive,SimulationName,id_trial
1,1,Field,1992-08-05 12:00:00,1992,8,5,,3.977922032585209,0,21.29555320739746,22.670000076293945,11.819999694824219,0,0.7244999885559082,1,0.7244999885559082,1,NA,Simulation,4
1,1,Field,1992-08-06 12:00:00,1992,8,6,StartFlowering,4.007542452703836,0,15.833869934082031,22.75,15.319999694824219,0,0.903499984741211,1,0.903499984741211,1,NA,Simulation,4
1,1,Field,1992-08-07 12:00:00,1992,8,7,,4.1008874512393865,1.7999999523162842,22.08517074584961,28.219999313354492,15.609999656677246,0,1,1,1,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-08-08 12:00:00,1992,8,8,,4.2102716235500965,0,22.76947593688965,31.850000381469727,17.270000457763672,0,1,1,1,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-08-09 12:00:00,1992,8,9,,4.333784859174603,0,18.781557083129883,31.579999923706055,20.739999771118164,0,1,1,1,1,NA,Simulation,4
1,1,Field,1992-08-10 12:00:00,1992,8,10,,4.4168305192902935,0,21.374589920043945,26.40999984741211,14.180000305175781,0,1,1,1,1,NA,Simulation,4
1,1,Field,1992-08-11 12:00:00,1992,8,11,,4.476537182618331,0.8999999761581421,23.331626892089844,24.459999084472656,10.199999809265137,0,0.7329999446868897,1,0.7329999446868897,0.9999999999999997,NA,Simulation,4
1,1,Field,1992-08-12 12:00:00,1992,8,12,,4.507390100439314,1.909999966621399,20.296178817749023,18.860000610351563,8.039999961853027,0,0.3450000286102295,1,0.3450000286102295,1,NA,Simulation,4
1,1,Field,1992-08-13 12:00:00,1992,8,13,,4.5457721161885845,0,23.400775909423828,21.239999771118164,7,0,0.41199998855590825,1,0.41199998855590825,1,NA,Simulation,4
1,1,Field,1992-08-14 12:00:00,1992,8,14,,4.58796476308145,0,23.69488525390625,22.149999618530273,7.010000228881836,0,0.4579999923706055,1,0.4579999923706055,1,NA,Simulation,4
1,1,Field,1992-08-15 12:00:00,1992,8,15,,4.635627070873756,0,22.568971633911133,22.639999389648438,8.579999923706055,0,0.5609999656677246,1,0.5609999656677246,1,NA,Simulation,4
1,1,Field,1992-08-16 12:00:00,1992,8,16,,4.704835406750221,0,21.818525314331055,25.280000686645508,11.329999923706055,0,0.8305000305175781,1,0.8305000305175781,1,NA,Simulation,4
1,1,Field,1992-08-17 12:00:00,1992,8,17,,4.7873354075449495,0,19.516843795776367,25.829999923706055,13.970000267028809,0,0.9900000095367432,1,0.9900000095367432,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-08-18 12:00:00,1992,8,18,,4.844460287987371,0,23.097576141357422,24.899999618530273,8.670000076293945,0,0.678499984741211,1,0.678499984741211,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-08-19 12:00:00,1992,8,19,,4.909501953223526,0,22.098840713500977,25.40999984741211,10.199999809265137,0,0.7804999828338623,1,0.7804999828338623,1,NA,Simulation,4
1,1,Field,1992-08-20 12:00:00,1992,8,20,StartPodDevelopment,5.004215961949467,0,20.460651397705078,28.540000915527344,14.359999656677246,0,1,1,1,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-08-21 12:00:00,1992,8,21,,5.076787392836962,12.9399995803833,11.423286437988281,24.780000686645508,15.539999961853027,0,1,1,1,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-08-22 12:00:00,1992,8,22,,5.168323110937373,0,16.236164093017578,28.100000381469727,17.530000686645508,0,1,1,1,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-08-23 12:00:00,1992,8,23,,5.250715966990317,0,13.405207633972168,25.670000076293945,17.399999618530273,0,1,1,1,1,NA,Simulation,4
1,1,Field,1992-08-24 12:00:00,1992,8,24,,5.279215965355446,12.050000190734863,7.865874767303467,16.899999618530273,11.079999923706055,0,0.39899997711181645,1,0.39899997711181645,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-08-25 12:00:00,1992,8,25,,5.292715964401772,5.75,5.919837474822998,13.960000038146973,9.819999694824219,0,0.18899998664855958,1,0.18899998664855958,0.9999999999999996,NA,Simulation,4
1,1,Field,1992-08-26 12:00:00,1992,8,26,,5.304886323951635,0,18.22197723388672,15.4399995803833,4.670000076293945,0,0.005499982833862305,1,0.005499982833862305,1,NA,Simulation,4
1,1,Field,1992-08-27 12:00:00,1992,8,27,,5.334615381058053,0,19.408958435058594,20,7.519999980926514,0,0.3759999990463257,1,0.3759999990463257,1,NA,Simulation,4
1,1,Field,1992-08-28 12:00:00,1992,8,28,,5.394151095616246,0,21.347578048706055,26.75,9.920000076293945,0,0.8335000038146974,1,0.8335000038146974,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-08-29 12:00:00,1992,8,29,,5.448258240516977,0,15.797088623046875,22.610000610351563,12.539999961853027,0,0.7575000286102296,1,0.7575000286102296,1,NA,Simulation,4
1,1,Field,1992-08-30 12:00:00,1992,8,30,,5.475905683160108,0,17.425331115722656,19.1299991607666,8,0,0.3564999580383301,1,0.3564999580383301,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-08-31 12:00:00,1992,8,31,,5.505551618093639,0,21.312179565429688,21.1299991607666,4.610000133514404,0,0.2869999647140503,1,0.2869999647140503,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-09-01 12:00:00,1992,9,1,,5.539408762721891,12.430000305175781,10.69739055633545,19.09000015258789,10.390000343322754,0,0.47400002479553227,1,0.47400002479553227,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-09-02 12:00:00,1992,9,2,,5.604301620137226,7.489999771118164,13.221659660339355,25.329999923706055,12.84000015258789,0,0.9085000038146973,1,0.9085000038146973,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-09-03 12:00:00,1992,9,3,,5.646107710034978,0,20.54537010192871,23.770000457763672,7.039999961853027,0,0.5405000209808349,1,0.5405000209808349,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-09-04 12:00:00,1992,9,4,,5.711500568676467,8.630000114440918,14.100135803222656,26.6200008392334,11.6899995803833,0,0.915500020980835,1,0.915500020980835,1,NA,Simulation,4
1,1,Field,1992-09-05 12:00:00,1992,9,5,,5.782964855208188,15.420000076293945,8.880940437316895,23.969999313354492,16.040000915527344,0,1,1,1,1,NA,Simulation,4
1,1,Field,1992-09-06 12:00:00,1992,9,6,,5.829214854526992,0,17.468631744384766,22.989999771118164,9.960000038146973,0,0.6474999904632569,1,0.6474999904632569,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-09-07 12:00:00,1992,9,7,,5.855394982676467,16.829999923706055,10.449613571166992,18.149999618530273,9,0,0.3574999809265137,1,0.3574999809265137,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-09-08 12:00:00,1992,9,8,,5.866637908392339,0,18.361270904541016,15.720000267028809,2.0899999141693115,0,0,1,0,1,NA,Simulation,4
1,1,Field,1992-09-09 12:00:00,1992,9,9,,5.885498565859181,0,14.25155258178711,16.81999969482422,7.269999980926514,0,0.20449998378753664,1,0.20449998378753664,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-09-10 12:00:00,1992,9,10,,5.904392172731079,0,15.317387580871582,17.110000610351563,6.519999980926514,0,0.18150002956390382,1,0.18150002956390382,1,NA,Simulation,4
1,1,Field,1992-09-11 12:00:00,1992,9,11,,5.944642129628832,0,19.115835189819336,23.639999389648438,6.460000038146973,0,0.5049999713897705,1,0.5049999713897705,1,NA,Simulation,4
1,1,Field,1992-09-12 12:00:00,1992,9,12,,5.993570700376208,0,15.052862167358398,22.489999771118164,11.210000038146973,0,0.6849999904632569,1,0.6849999904632569,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-09-13 12:00:00,1992,9,13,StartGrainFilling,6.030316987542103,0,10.572440147399902,22.440000534057617,15.109999656677246,7.7764891230427216,0.8775000095367432,1,0.8775000095367432,1,NA,Simulation,4
1,1,Field,1992-09-14 12:00:00,1992,9,14,,6.050884813621434,0,16.350563049316406,21.700000762939453,8.850000381469727,12.619877560646394,0.527500057220459,1,0.527500057220459,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-09-15 12:00:00,1992,9,15,,6.076043425864698,0.9700000286102295,15.840920448303223,22.809999465942383,10.260000228881836,18.647572475152074,0.653499984741211,1,0.653499984741211,1,NA,Simulation,4
1,1,Field,1992-09-16 12:00:00,1992,9,16,,6.109633157241674,0,14.873929977416992,24.65999984741211,12.789999961853027,26.86365050112185,0.8724999904632569,1,0.8724999904632569,1,NA,Simulation,4
1,1,Field,1992-09-17 12:00:00,1992,9,17,,6.118205317128733,0,13.128500938415527,16.059999465942383,6.869999885559082,29.016267608384645,0.14649996757507325,1,0.14649996757507325,1,NA,Simulation,4
1,1,Field,1992-09-18 12:00:00,1992,9,18,,6.12379077302458,0,14.617892265319824,14.899999618530273,4.309999942779541,29.016267608384645,0,1,0,1,NA,Simulation,4
1,1,Field,1992-09-19 12:00:00,1992,9,19,,6.136784715772263,0,17.940166473388672,19.93000030517578,3.0799999237060547,32.29564045431798,0.1505000114440918,1,0.1505000114440918,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-09-20 12:00:00,1992,9,20,,6.163396546871299,0,17.509763717651367,25.649999618530273,7.610000133514404,39.05913148216022,0.6629999876022339,1,0.6629999876022339,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-09-21 12:00:00,1992,9,21,,6.190345328786356,0.46000000834465027,13.257831573486328,22.350000381469727,11.649999618530273,46.06077828273469,0.7000000000000001,1,0.7000000000000001,1,NA,Simulation,4
1,1,Field,1992-09-22 12:00:00,1992,9,22,,6.197154883192888,0,16.969388961791992,16.56999969482422,0.5,46.06077828273469,0,1,0,1,NA,Simulation,4
1,1,Field,1992-09-23 12:00:00,1992,9,23,,6.220520360667796,0,17.124540328979492,24.979999542236328,5.590000152587891,52.24977234254819,0.528499984741211,1,0.528499984741211,0.9999999999999997,NA,Simulation,4
1,1,Field,1992-09-24 12:00:00,1992,9,24,,6.250183269610579,0,13.122259140014648,23.729999542236328,11.680000305175781,60.24752737011515,0.7704999923706055,1,0.7704999923706055,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-09-25 12:00:00,1992,9,25,,6.274437174068427,0,12.710257530212402,22.079999923706055,10.520000457763672,66.9241470074826,0.6300000190734864,1,0.6300000190734864,1,NA,Simulation,4
1,1,Field,1992-09-26 12:00:00,1992,9,26,,6.287784949027701,0,12.642134666442871,18.610000610351563,7.340000152587891,70.65993895752482,0.2975000381469727,1,0.2975000381469727,0.9999999999999997,NA,Simulation,4
1,1,Field,1992-09-27 12:00:00,1992,9,27,,6.301028327434025,0,16.31751823425293,20.420000076293945,1.659999966621399,74.01161232979234,0.10400000214576721,1,0.10400000214576721,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-09-28 12:00:00,1992,9,28,,6.303874445247398,0,16.203805923461914,14.050000190734863,-4.210000038146973,74.01161232979234,0,1,0,1,NA,Simulation,4
1,1,Field,1992-09-29 12:00:00,1992,9,29,,6.31963276364752,0,16.53280258178711,22.469999313354492,-0.23000000417232513,77.70033299459666,0.11199996545910836,1,0.11199996545910836,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-09-30 12:00:00,1992,9,30,,6.347956347146761,0,16.048168182373047,28.219999313354492,4.489999771118164,85.76126803456833,0.6354999542236328,1,0.6354999542236328,1,NA,Simulation,4
1,1,Field,1992-10-01 12:00:00,1992,10,1,,6.381244176806336,0,15.759679794311523,30.3799991607666,5.559999942779541,95.42622075913766,0.7969999551773072,1,0.7969999551773072,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-10-02 12:00:00,1992,10,2,,6.415417548731914,0,15.517378807067871,31.040000915527344,5.619999885559082,105.58704436850662,0.8330000400543214,1,0.8330000400543214,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-10-03 12:00:00,1992,10,3,,6.436838006160148,0,13.96762752532959,23.8700008392334,5.590000152587891,112.11178191164139,0.47300004959106445,1,0.47300004959106445,1,NA,Simulation,4
1,1,Field,1992-10-04 12:00:00,1992,10,4,,6.456865885360778,0,12.941516876220703,22.709999084472656,6.519999980926514,118.29574844722043,0.4614999532699585,1,0.4614999532699585,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-10-05 12:00:00,1992,10,5,,6.476346004639089,0,9.386236190795898,20.31999969482422,9.800000190734863,124.38591991025886,0.5059999942779542,1,0.5059999942779542,1,NA,Simulation,4
1,1,Field,1992-10-06 12:00:00,1992,10,6,,6.479367276463596,0,9.43457317352295,13.270000457763672,3.069999933242798,124.38591991025886,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-10-07 12:00:00,1992,10,7,,6.479367276463596,0,5.7450852394104,8.630000114440918,2.7899999618530273,124.38591991025886,0,1,0,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-10-08 12:00:00,1992,10,8,,6.479367276463596,0,3.934391975402832,7.239999771118164,3.430000066757202,124.38591991025886,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-09 12:00:00,1992,10,9,,6.481069891942114,0,7.647222518920898,12.119999885559082,3.9700000286102295,124.38591991025886,0,1,0,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-10-10 12:00:00,1992,10,10,,6.484665767290276,0,10.441600799560547,13.899999618530273,1.690000057220459,124.38591991025886,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-11 12:00:00,1992,10,11,,6.497586197399816,0,13.327728271484375,20.59000015258789,0.03999999910593033,125.28474012204734,0.03150000758469105,1,0.03150000758469105,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-10-12 12:00:00,1992,10,12,,6.501848346116086,0,10.562994956970215,14.470000267028809,1.3200000524520874,125.28474012204734,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-13 12:00:00,1992,10,13,,6.504430797209706,0,10.655715942382813,13.369999885559082,-0.33000001311302185,125.28474012204734,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-10-14 12:00:00,1992,10,14,,6.504430797209706,0,8.575627326965332,7.739999771118164,-2.4100000858306885,125.28474012204734,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-15 12:00:00,1992,10,15,,6.504430797209706,0.7300000190734863,8.789563179016113,3.180000066757202,-6.019999980926514,125.28474012204734,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-16 12:00:00,1992,10,16,,6.504430797209706,1.75,8.158257484436035,3.6700000762939453,-4.880000114440918,125.28474012204734,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-17 12:00:00,1992,10,17,,6.504430797209706,0,10.496623039245605,5.46999979019165,-6.570000171661377,125.28474012204734,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-18 12:00:00,1992,10,18,,6.504430797209706,0,11.44926643371582,5.71999979019165,-8.399999618530273,125.28474012204734,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-10-19 12:00:00,1992,10,19,,6.504592301605946,0,10.062113761901855,10.760000228881836,-3.4100000858306885,125.28474012204734,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-20 12:00:00,1992,10,20,,6.505164668093769,0,9.212355613708496,11.350000381469727,-1.2699999809265137,125.28474012204734,0,1,0,0.9999999999999996,NA,Simulation,4
1,1,Field,1992-10-21 12:00:00,1992,10,21,,6.519668181909544,0,11.58193588256836,21.719999313354492,-0.46000000834465027,126.8384391405482,0.0629999652504921,1,0.0629999652504921,1,NA,Simulation,4
1,1,Field,1992-10-22 12:00:00,1992,10,22,,6.544425085036194,0,9.662217140197754,24.329999923706055,8.1899995803833,134.67995304022418,0.6259999752044678,1,0.6259999752044678,1,NA,Simulation,4
1,1,Field,1992-10-23 12:00:00,1992,10,23,,6.562979436270029,0,9.368414878845215,21.850000381469727,6.619999885559082,140.6352873053231,0.42350001335144044,1,0.42350001335144044,1,NA,Simulation,4
1,1,Field,1992-10-24 12:00:00,1992,10,24,,6.579177676937487,0,10.602279663085938,22.239999771118164,1.9700000286102295,145.2889683728915,0.2104999899864197,1,0.2104999899864197,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-10-25 12:00:00,1992,10,25,,6.595013582336155,0,9.379958152770996,21.030000686645508,4.659999847412109,150.43965709382502,0.2845000267028809,1,0.2845000267028809,1,NA,Simulation,4
1,1,Field,1992-10-26 12:00:00,1992,10,26,,6.597717826881446,0,9.638960838317871,13.819999694824219,-3.059999942779541,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-27 12:00:00,1992,10,27,,6.605846394247302,0,9.795098304748535,17.709999084472656,-0.7699999809265137,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-28 12:00:00,1992,10,28,,6.605846394247302,0,7.445176601409912,9.949999809265137,-1.7000000476837158,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-29 12:00:00,1992,10,29,,6.605846394247302,0,8.46454906463623,8.470000267028809,-5.46999979019165,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-10-30 12:00:00,1992,10,30,,6.605846394247302,0,4.980123043060303,3.7699999809265137,-3.2799999713897705,150.43965709382502,0,1,0,0.9999999999999997,NA,Simulation,4
1,1,Field,1992-10-31 12:00:00,1992,10,31,,6.605846394247302,9.3100004196167,1.9798556566238403,3.9700000286102295,0.5600000023841858,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-01 12:00:00,1992,11,1,,6.605846394247302,11.279999732971191,1.9063749313354492,2.569999933242798,-0.5600000023841858,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-02 12:00:00,1992,11,2,,6.605846394247302,7.639999866485596,1.4175750017166138,-0.5299999713897705,-2.569999933242798,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-03 12:00:00,1992,11,3,,6.605846394247302,3.119999885559082,1.6719567775726318,-1.899999976158142,-4.420000076293945,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-04 12:00:00,1992,11,4,,6.605846394247302,0,2.9767916202545166,-2.7799999713897705,-6.329999923706055,150.43965709382502,0,1,0,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-11-05 12:00:00,1992,11,5,,6.605846394247302,0,2.439056873321533,-4.619999885559082,-7.409999847412109,150.43965709382502,0,1,0,0.9999999999999997,NA,Simulation,4
1,1,Field,1992-11-06 12:00:00,1992,11,6,,6.605846394247302,0,2.1983885765075684,-5.900000095367432,-8.369999885559082,150.43965709382502,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-11-07 12:00:00,1992,11,7,,6.605846394247302,0,5.8192620277404785,-2.759999990463257,-10.520000457763672,150.43965709382502,0,1,0,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-11-08 12:00:00,1992,11,8,,6.605846394247302,0,4.479613304138184,0.3499999940395355,-5.510000228881836,150.43965709382502,0,1,0,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-11-09 12:00:00,1992,11,9,,6.605846394247302,0,4.8700480461120605,4.590000152587891,-1.9600000381469727,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-10 12:00:00,1992,11,10,,6.605846394247302,0,4.1581339836120605,4.300000190734863,-1.059999942779541,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-11 12:00:00,1992,11,11,,6.605846394247302,0,7.739230632781982,7.820000171661377,-5.059999942779541,150.43965709382502,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-11-12 12:00:00,1992,11,12,,6.605846394247302,0,5.446499347686768,3.7300000190734863,-3.690000057220459,150.43965709382502,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-11-13 12:00:00,1992,11,13,,6.605846394247302,1.1100000143051147,5.509476184844971,-1.8899999856948853,-8.449999809265137,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-14 12:00:00,1992,11,14,,6.605846394247302,0,7.0795111656188965,-0.9100000262260437,-10.1899995803833,150.43965709382502,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-11-15 12:00:00,1992,11,15,,6.605846394247302,0,6.417545318603516,1.6799999475479126,-6.639999866485596,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-16 12:00:00,1992,11,16,,6.605846394247302,0,6.6359477043151855,5.139999866485596,-3.8299999237060547,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-17 12:00:00,1992,11,17,,6.605846394247302,0,1.7977505922317505,-0.9700000286102295,-3.0999999046325684,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-18 12:00:00,1992,11,18,,6.605846394247302,0,2.790616989135742,0.38999998569488525,-3.130000114440918,150.43965709382502,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-11-19 12:00:00,1992,11,19,,6.605846394247302,9.600000381469727,1.039617896080017,-0.4000000059604645,-1.850000023841858,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-20 12:00:00,1992,11,20,,6.605846394247302,3.190000057220459,1.2470734119415283,0.1899999976158142,-1.6200000047683716,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-21 12:00:00,1992,11,21,,6.605846394247302,0,1.2753390073776245,-1.1100000143051147,-2.2899999618530273,150.43965709382502,0,1,0,0.9999999999999997,NA,Simulation,4
1,1,Field,1992-11-22 12:00:00,1992,11,22,,6.605846394247302,0,2.1927690505981445,-2.25,-4.610000133514404,150.43965709382502,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-11-23 12:00:00,1992,11,23,,6.605846394247302,0,2.17964243888855,-2.5399999618530273,-4.789999961853027,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-24 12:00:00,1992,11,24,,6.605846394247302,0,1.9028725624084473,-2.509999990463257,-4.360000133514404,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-25 12:00:00,1992,11,25,,6.605846394247302,0,2.3608901500701904,-3.509999990463257,-5.78000020980835,150.43965709382502,0,1,0,0.9999999999999996,NA,Simulation,4
1,1,Field,1992-11-26 12:00:00,1992,11,26,,6.605846394247302,0,6.492885589599609,-1.5700000524520874,-9.920000076293945,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-27 12:00:00,1992,11,27,,6.605846394247302,0,7.0409040451049805,-1.4199999570846558,-13.210000038146973,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-28 12:00:00,1992,11,28,,6.605846394247302,0,7.045115947723389,1.6699999570846558,-11.6899995803833,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-11-29 12:00:00,1992,11,29,,6.605846394247302,0,6.269236087799072,-0.25999999046325684,-8.680000305175781,150.43965709382502,0,1,0,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-11-30 12:00:00,1992,11,30,,6.605846394247302,0.6399999856948853,6.778727054595947,-0.46000000834465027,-8.670000076293945,150.43965709382502,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-12-01 12:00:00,1992,12,1,,6.605846394247302,1.3799999952316284,6.9873833656311035,2.640000104904175,-6.829999923706055,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-12-02 12:00:00,1992,12,2,,6.605846394247302,0,5.304581165313721,-1.659999966621399,-7.380000114440918,150.43965709382502,0,1,0,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-12-03 12:00:00,1992,12,3,,6.605846394247302,3.6600000858306885,4.650434494018555,-2.0199999809265137,-9.520000457763672,150.43965709382502,0,1,0,0.9999999999999997,NA,Simulation,4
1,1,Field,1992-12-04 12:00:00,1992,12,4,,6.605846394247302,0,5.857306957244873,-8.600000381469727,-15.430000305175781,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-12-05 12:00:00,1992,12,5,,6.605846394247302,0,7.485612869262695,-4.690000057220459,-21.170000076293945,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-12-06 12:00:00,1992,12,6,,6.605846394247302,0,6.638301849365234,-3.2799999713897705,-13.149999618530273,150.43965709382502,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-12-07 12:00:00,1992,12,7,,6.605846394247302,0,6.646936893463135,-7.190000057220459,-17.209999084472656,150.43965709382502,0,1,0,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-12-08 12:00:00,1992,12,8,,6.605846394247302,0,7.0961527824401855,-1.8799999952316284,-15.630000114440918,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-12-09 12:00:00,1992,12,9,,6.605846394247302,0,5.8398332595825195,-0.8700000047683716,-9.180000305175781,150.43965709382502,0,1,0,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-12-10 12:00:00,1992,12,10,,6.605846394247302,0,5.5495991706848145,-0.3100000023841858,-8.069999694824219,150.43965709382502,0,1,0,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-12-11 12:00:00,1992,12,11,,6.605846394247302,0,6.925200939178467,0.5699999928474426,-13.279999732971191,150.43965709382502,0,1,0,0.9999999999999997,NA,Simulation,4
1,1,Field,1992-12-12 12:00:00,1992,12,12,,6.605846394247302,0,5.092771530151367,-1.100000023841858,-8.010000228881836,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-12-13 12:00:00,1992,12,13,,6.605846394247302,3.1500000953674316,3.342837333679199,0.23000000417232513,-5.590000152587891,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-12-14 12:00:00,1992,12,14,,6.605846394247302,2.490000009536743,3.4090003967285156,-3.680000066757202,-9.5,150.43965709382502,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-12-15 12:00:00,1992,12,15,,6.605846394247302,3.180000066757202,3.177048683166504,-4.099999904632568,-9.380000114440918,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-12-16 12:00:00,1992,12,16,,6.605846394247302,0,3.990201711654663,-3.869999885559082,-8.729999542236328,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-12-17 12:00:00,1992,12,17,,6.605846394247302,0,6.343964099884033,-4.46999979019165,-14.6899995803833,150.43965709382502,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-12-18 12:00:00,1992,12,18,,6.605846394247302,0,5.286961078643799,-3.109999895095825,-10.470000267028809,150.43965709382502,0,1,0,0.9999999999999999,NA,Simulation,4
1,1,Field,1992-12-19 12:00:00,1992,12,19,,6.605846394247302,0,6.482402801513672,-8.470000267028809,-19.68000030517578,150.43965709382502,0,1,0,0.9999999999999997,NA,Simulation,4
1,1,Field,1992-12-20 12:00:00,1992,12,20,,6.605846394247302,0,6.916808128356934,-4.559999942779541,-19.940000534057617,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-12-21 12:00:00,1992,12,21,,6.605846394247302,0,6.1906938552856445,-2.549999952316284,-13.479999542236328,150.43965709382502,0,1,0,0.9999999999999998,NA,Simulation,4
1,1,Field,1992-12-22 12:00:00,1992,12,22,,6.605846394247302,0,6.215725898742676,-1.7799999713897705,-13.109999656677246,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-12-23 12:00:00,1992,12,23,,6.605846394247302,1.8300000429153442,6.376530170440674,-10.59000015258789,-22.56999969482422,150.43965709382502,0,1,0,1,NA,Simulation,4
1,1,Field,1992-12-24 12:00:00,1992,12,24,,6.605846394247302,0,7.167952060699463,-0.75,-25.75,150.43965709382502,0,1,0,0.9999999999999999,NA,Simulation,4
